"","cmt1","cmt2","cmt3","cmt4","cmt5","cmt6","cmt7","cmt8","cmt9","cmt10","cmt11","cmt12","cmt13","cmt14","cmt15","cmt16","cmt17","cmt18","cmt19","cmt20","cmt21","cmt22","cmt23","cmt24","cmt25","cmt26"
"TCGA-Q3-AA2A-01A",0.214829073501353,-3.7500617582676,0.16767925828333,-0.0559468028198743,0.190196236409602,-0.0103076681311927,0.276627963940488,0.168984833310224,0.295904556409504,-0.249680067153945,0.211883269866778,-0.302242494207611,0.325360907382571,-0.135575867359326,-0.254694759878017,-0.0104110846023195,0.260223630532169,-0.487729947003374,-0.319929480811281,0.230924380386782,0.201479820118193,-0.016065442705823,-0.372426798779794,-0.0888886319274701,0.242947178999101,-0.233885544975458
"TCGA-HZ-8002-01A",0.340784196480442,0.242752313180831,0.231560936781465,-0.342437949532135,0.0878436906691028,-0.689454120879667,0.243512145184774,0.331791409370485,0.157005741457284,0.0770376464670645,0.327949518199251,-0.205426537327102,0.471524633335035,-0.544224019940669,-0.381324395812462,-0.209998488407588,0.23153360373392,0.0722629881409253,-0.118604812615452,0.202108419227808,0.206281971270828,-0.448264245201124,-0.0241913614152164,-0.0249648582033081,0.217762634042137,-0.262857538458953
"TCGA-IB-A5SQ-01A",0.309495599841928,0.24582038907606,0.246961729206027,0.00446707407151247,0.0988941791475761,-0.262049988362076,0.244513158573144,0.336156771084828,0.0877401282853251,-0.244521816625357,0.381464313253824,-0.447261186821266,0.293066445427847,-0.166044188024694,-0.346568501684213,-0.458992060437667,0.215536337146447,0.485054255148948,-0.092916808735138,0.263291466360666,0.210875695983707,-0.727990153498625,-0.0465720890531714,-0.0554106977018478,0.245951829396641,-0.166224424950437
"TCGA-HZ-A49I-01A",0.248258157130077,0.332375401508357,0.166854100911765,-0.173996856161023,0.249241536674773,-0.167655070939708,0.287327247111739,0.351070659650113,0.360184747835425,-0.362691590000266,0.156560505235358,-0.400109546305822,0.689278172039663,-0.183926359039033,-0.314142926591826,-0.106737095545196,0.304787652053653,-0.456153564184693,-0.352575979150295,0.224402512031061,0.236364963721175,-0.272463348806327,-0.261522394963804,-0.0939079324523691,0.21807552180184,-0.202468724889606
"TCGA-IB-AAUR-01A",0.317635395149774,0.248865656926938,0.248721587929722,-0.417575854770215,0.171850465832823,-0.3010455014091,0.16394609944589,0.389650421592732,0.166907000479636,-0.14418805573144,0.299335927409255,-0.0744259320823467,0.59907813650775,-0.418300553038787,-0.307362192428229,-0.31634353972515,0.248948950882856,0.160720831418439,3.88553974361716,0.263982589158401,0.208465116121866,-0.566866980409185,-0.131288352436684,-0.0395175891383922,0.282132101341879,-0.149537121382856
"TCGA-FB-A5VM-01A",0.255445806426589,0.29238123145561,0.212280466708466,-0.31714704300938,0.317620611249428,0.124709190343032,0.235002021206192,0.148289622744241,0.235210013535515,-0.489233327722059,0.349096172608274,-0.447731410216816,0.595704389513476,-0.279872683177439,-0.28167741133844,-0.219482062282651,0.298104492536479,0.0607099761764166,-0.177122680466113,0.269993770635457,0.212214648963117,-0.451154288956963,-0.251939883466813,-0.0958764246073789,0.361282065643057,-0.220373811934092
"TCGA-FB-AAQ3-01A",0.216294058434026,0.253214304284772,0.184724549487085,-0.184847528710421,0.264300302830092,-0.0807851526137559,0.264573149489616,0.217253835271085,0.290252206245634,-0.462825254685559,0.217676332009041,-0.708886753233808,0.105883843086915,-0.209869973911519,-0.270899763239716,-0.252971762054227,0.271421708160753,-0.556201703198045,-0.433162203749759,0.207885109764851,0.231370803075044,0.0940455425098207,-0.372229569384784,-0.0967849655841756,0.294294368128618,-0.289073619065575
"TCGA-XN-A8T5-01A",0.316090648564068,0.207072623297483,0.205697984705427,-0.260119924628174,0.0895750460291538,-0.197380468836985,0.187143551271561,0.351961674088646,0.104792111091742,-0.237245146698505,0.353848966715947,-0.0792219174632179,0.723768121331809,-0.42083981400639,-0.344228369979322,-0.484887762021039,0.247122229730552,0.391187827822504,0.124503017972348,0.257647276910364,0.211968584157196,-0.507289695291813,-0.0147120482001164,-0.0272418253364041,0.245201106751922,-0.133417290587005
"TCGA-IB-8127-01A",0.200665239975699,0.279531077544204,0.144858055346856,-0.21406945665063,0.285020499612976,0.0268397272504375,0.275814691026288,0.309126515542446,0.288341050493898,-0.370635174169198,0.09560956399527,-0.256742650270656,-0.203501624891065,-0.219536866573029,-0.245463186718128,0.021382709925812,0.312438731749104,-0.253829470424078,-0.402555354012468,0.252285363716395,0.232706187586475,2.75053270362168,-0.327032901698256,-0.129150035327939,0.204166924958859,-0.285419101200723
"TCGA-3A-A9IH-01A",0.170058504796701,0.293322574396735,0.177007914543877,-0.309139335165423,0.231618160904233,0.192212895687645,0.270884415248167,0.150178028312936,0.286308966682183,-0.293357635515497,0.191230564352528,-0.713533488420211,0.334817935072942,-0.307895869690034,-0.296328255800772,-0.133919044109498,0.253172671527583,-0.121844650777777,-0.450932592104629,0.217353121294116,0.229251222805848,-0.282307926423161,-0.372170321702475,-0.122092774431154,0.210074066280562,-0.249417747299078
"TCGA-XD-AAUG-01A",0.307600228923918,0.19685012164569,0.218918120424395,-0.0599516206648238,0.0426747388114518,-0.292132911279079,0.238725500737879,0.294941434903055,0.0839831051755941,0.0286688849122035,0.43381175222198,-0.094027032038836,0.48401936902343,-0.477887591479137,-0.366418272067396,-0.479258109556341,0.158970350940015,0.241723515329739,-0.102868520858791,0.20966783897298,0.221747023712706,-0.722317986083169,0.0141147608877176,-0.0212013669510155,0.226357938372585,-0.164194735931914
"TCGA-IB-7891-01A",0.308284063990944,0.250203742159449,0.194904255151093,-0.194772835207675,0.109772796210921,-0.409608174718654,0.240983290766517,0.377210907504886,0.125849601644158,-0.230946293937846,0.287828557846101,0.0356344559344604,0.736353834355242,-0.37610573376174,-0.306634775875761,-0.407065211962568,0.243809449337543,0.0368483894393709,-0.0918902861463738,0.212965633830806,0.214010455553875,-0.53989490930872,-0.120265422468084,-0.0398456093437959,0.224837475042789,-0.288548583023663
"TCGA-HZ-7925-01A",0.263216517194506,0.276888795026147,0.269837714125848,-0.122166628297665,0.161388037181587,-0.124339052285053,0.268006326067644,0.253613352585693,0.154891234786357,-0.261504139790522,0.33938862901896,-0.426914474267926,0.564252965589954,-0.477827086367835,-0.342745088128236,-0.160569353889691,0.251288221894771,-0.0648020057662611,-0.135291025260681,0.259966469557026,0.215903468009793,-0.250957878745971,-0.251386309460564,-0.0723941332115504,0.239846988446124,-0.143542776141573
"TCGA-2L-AAQJ-01A",0.161419635981516,0.337295486615777,0.192507418466342,-0.142225855355636,0.263393957676123,-0.0965360112069763,0.264767080196049,0.23291361662447,0.321632250362363,-0.377064237034921,0.124596315208505,-0.342500736748333,0.190174049944971,-0.025330941427352,-0.248771005471173,0.0592400404337997,0.356885899008869,-0.356285270050718,-0.416905758040852,0.272222276839091,0.232193075781631,0.031409300879409,-0.436702967152918,-0.131633023036646,0.227275413834911,-0.24681353101365
"TCGA-IB-7887-01A",0.211649362544185,0.249527309617149,0.23689306648236,-0.311905604696731,0.175916432843948,-0.219552657996751,0.251498631335567,0.334672929869876,0.157709978952638,-0.215546084870302,0.291086028952115,-0.978754605029902,0.210953454683906,-0.305698946044101,-0.29951555459339,-0.116340918498662,0.259642892398209,-0.184973363333776,-0.0787191037420148,0.272677254052985,0.214001454641627,-0.209638837226816,-0.277836261757458,-0.0810500305767377,0.263940795793883,-0.237317282481357
"TCGA-FB-AAQ1-01A",0.235137145916387,0.29083686656006,0.202822420239897,-0.639784491717307,0.294306070247089,-0.129889346568926,0.28230031997769,0.251961912261572,0.345338376420361,-0.299498020614024,0.184864210500389,-0.52377188565677,0.588668822227832,-0.210648376653962,-0.280493765631403,-0.166808879058326,0.303002760095991,-0.183745609531373,-0.418053477776354,0.189340419939259,0.214620414383523,-0.0970996948629226,-0.183379843119591,-0.0938143742093733,0.259427630835333,-0.288967641988832
"TCGA-S4-A8RP-01A",0.220244473091835,-3.69049915380427,0.121315918711476,-0.163030054318843,0.162827164012775,-0.285256045401039,0.263627748509943,0.279809101323054,0.269109053333552,-0.351064612328603,0.169616106300492,0.027364955805832,0.46618330584987,-0.259503283597638,-0.289742855704536,-0.0924500566791739,0.246786079104082,-0.0675994399342186,-0.386852573630701,0.183910905573975,0.214507260058124,-0.349193776937056,-0.313057187036492,-0.0950136207786821,0.170879584922756,-0.225058645305051
"TCGA-FB-AAPQ-01A",0.165585293470567,0.324965659292043,0.0736383591592636,0.00756156017189377,0.27574345316554,-0.283458511503823,0.289145879535513,0.253747150780196,0.396426713973238,-0.461607986131577,0.15255862707941,-0.422698163755163,0.0796677875084861,-0.191628101505677,3.40749126799425,-0.123209899522013,0.295682032229088,-0.166925508036794,-0.500095383871795,0.205419650590931,0.220672904883362,-0.246326998206271,-0.418534483187443,-0.113135961131259,0.241836733420627,-0.205317573506313
"TCGA-YY-A8LH-01A",0.131330025841179,0.321074688703508,0.0222035789780098,-0.17945389623106,0.323221762270493,0.249224759954768,0.252019517949017,0.127952925153129,0.352424220486128,-0.197799481533357,0.092445450276975,0.122341741929673,-0.122030972808073,0.0750560511905323,3.44295507324733,0.0628842648356365,0.296475209973629,-0.251596899895384,-0.400957503349297,0.208575903627367,0.234775231172287,0.146886384794905,-0.488717900047176,-0.134865822779354,0.258480638414467,-0.18742474950931
"TCGA-HZ-A77O-01A",0.218066806525792,0.275028578109321,0.18821901445875,-0.254351707894381,0.240189080535498,-0.151733337958763,0.249746307164643,0.147375173935203,0.191375834524237,-0.0639144083848681,0.301132753108302,-0.598303361135491,0.309440701089568,-0.121831498366014,-0.313172451626504,-0.0937609655115461,0.236514102439854,-0.605267796189504,-0.255564366458499,0.16127356388612,0.204153091055754,-0.319392084529879,-0.289392325032341,-0.0768966049600242,0.304308036309305,-0.308573660616144
"TCGA-FB-AAPZ-01A",0.24035018096302,0.352892927810862,0.248780866792402,-0.168624844663296,0.249795238627043,-0.244322459162433,0.311264865308255,0.289002700916394,0.327653355354696,-0.475793957801579,0.100731282257788,-0.820794345563831,0.988742953870029,-0.11457450335506,-0.258424473436569,-0.101963420946388,0.364986580167224,-0.226129082675325,-0.443856319416974,0.247322837684356,0.231319439065285,2.6654146791954,-0.368941148318322,-0.121522530807907,0.27243214083641,-0.289779796982189
"TCGA-FB-AAQ2-01A",0.170301527648813,0.268305321128227,0.132322524537618,-0.202004231189614,0.261803936732868,2.82194010613943,0.240399574790813,0.0596781775235187,0.258202353047594,-0.290533046405084,0.175314734544479,-0.624670363511954,0.242804353536644,-0.0766293717122702,-0.271375118105608,-0.0945438330143127,0.273597245472335,0.197669374763755,-0.398272636184742,0.254666794893532,0.210195185153074,-0.359660575731575,-0.199879688737409,-0.102279854675223,0.303932095046703,-0.142500796272157
"TCGA-LB-A8F3-01A",0.243516046764468,0.270966243014405,0.103641238280367,-0.487894653530542,0.316501401546436,-0.124221483840987,0.262257065615117,0.250767656470645,0.312492224107947,-0.227673971114453,0.189301666756483,0.491005960942484,0.574375502404219,-0.0875394041847988,3.27074572957582,-0.219718852340052,0.297293728764507,-0.0938422787356697,-0.430061494512274,0.156949560920022,0.214600100032293,-0.281293969701547,-0.199267026773016,-0.0696117950209919,0.311275518372338,-0.25234293812595
"TCGA-IB-7645-01A",0.295616095378106,0.257140100273777,0.265898018127906,-0.243147464013228,0.0924025347581897,-0.256443055265734,0.228318025713642,0.496598030705799,0.123230769542742,-0.185933152183,0.307979549634803,-0.220483909967152,0.699312093919285,-0.364938344243635,-0.315071352971337,-0.39176884339066,0.281490617109834,0.258146177782881,0.0274288141658859,0.275507741610081,0.215267184252962,-0.46773692000448,-0.182382086194328,-0.0382576229403351,0.219696854737923,-0.165181756594221
"TCGA-HZ-A9TJ-01A",0.144042759460737,0.326850100406391,0.139541334952478,-0.137936388166583,0.299247987483629,0.0116268765059163,0.271122156052507,0.101874956305974,0.378050851992553,-0.200312938388742,-3.72561623555178,-0.0644971035419181,-0.0913771381199717,4.03652326169871,-0.2617721124402,0.0361099201271642,0.255171200782145,-0.437522314507357,-0.477628987344994,0.21268833147369,0.227090445670296,-0.117692195722182,-0.399480558332706,-0.115021753502894,0.3129447663712,-0.197270968853174
"TCGA-HZ-A9TJ-06A",0.146471761952952,0.321967304008122,0.152751547557717,-0.40225689585724,0.317819458914017,-0.0745775387671153,0.257573960528167,0.0589432692850982,0.356756070523894,-0.137116597089703,-3.84897397894756,0.110487193878157,-0.365807353639427,3.92130338821547,-0.156059059880832,0.101523507911114,0.180644880229397,0.0791251637922339,-0.401745877880667,0.214840215706829,0.216566026854869,-0.29876592116378,-0.270386327409746,-0.122315202348644,0.28900255340299,-0.199564617723703
"TCGA-2J-AABF-01A",0.256076922250565,0.259580670721411,0.158495701329277,-0.214260008372588,0.158063664406555,-0.312074902293943,0.256322945488944,0.304480369998783,0.264019219995997,-0.316534984362369,0.255936872798778,-0.255583101042097,0.768280070854327,-0.265459558266117,-0.331818361405051,-0.110341592446558,0.260553114038137,-0.209875549369083,-0.20051091889782,0.180100669516318,0.20610150447543,-0.460033317837501,-0.194802896096397,-0.0868723286486018,0.206478206801852,-0.219927403080272
"TCGA-2J-AAB9-01A",0.299633413336984,0.248515508069401,0.181826900347495,-0.496184291399197,0.138061170125273,-0.247593779664451,0.240453701942493,0.213269424119024,0.117753511886422,-0.0112826284139174,0.399101842278832,-0.608223915731101,0.573201379440041,-0.380204172572794,-0.377938525371256,-0.298563541992971,0.203193940106444,-0.0321585592789472,-0.128349376198641,0.16140194829876,0.220755577714129,-0.567474216019188,-0.127586615146018,-0.0400729589652971,0.261286869257374,-0.307176621119684
"TCGA-IB-AAUT-01A",0.337658799600678,0.221040461138307,0.148821075158941,-0.0692378811209456,0.11032494740153,-0.52363087545204,0.233343547336017,0.392554289969057,0.149315017866975,-0.0251868969678054,0.355622527825742,0.383342717773666,0.413802210580019,-0.600902018481958,-0.398872185988053,-0.333252154033293,0.205085745529389,0.25048212642619,-0.0426381280547736,0.167967216167885,0.215514963518358,-0.638762342137777,-0.121016157986573,-0.0241355141844824,0.215939521897605,-0.275055738467964
"TCGA-OE-A75W-01A",0.1905730883249,0.320127641258068,0.122545219622501,-0.0443966052898444,0.364843584945677,0.167969548092832,0.277848675749305,0.228063270096483,0.361326048764174,-0.507024461140114,0.170931482588452,-0.313855541819151,0.0707004744552409,-0.100150932091738,-0.221427753412793,-0.08333218513667,0.33325781358615,-0.462210465000597,-0.465770944477798,0.223493534441194,0.228241266625604,-3.83849378838079e-05,-0.425182871763352,-0.147907730177338,0.303712237701044,-0.203445897197262
"TCGA-2J-AAB4-01A",0.246625505268427,0.300697481239668,0.127696095107061,-0.0979094917806149,0.243119669902702,-0.31868104742105,0.267807580736116,0.269144010657278,0.319951418108973,-0.0978613463802119,0.285113189546889,0.00190638848257476,0.602836047684379,-0.403476790802067,-0.333932561901479,-0.21083358827831,0.234085643720155,-0.44298014108506,-0.32911887394609,0.166047131586604,0.223516236246015,-0.419503399506166,-0.230126254478746,-0.0911067988564981,0.211727135946457,-0.227230521814732
"TCGA-IB-7652-01A",0.259996407089657,0.294636116298616,0.160434785677074,-0.100121779728547,0.142207516615004,-0.210542756080401,0.266234394510467,0.411296623035923,0.188553641535936,-0.431704471233395,0.250117466050948,-0.570454729146897,0.640292653539888,-0.362000666587612,-0.355971776567013,-0.345491075030097,0.263593820022667,-0.0539893861230318,-0.210738347303726,0.20620122060608,0.225166901880806,-0.406839444388564,-0.220349708070037,-0.0730000631772977,0.160471707361834,-0.260299570525912
"TCGA-3A-A9I9-01A",0.238509742120724,0.242598869993076,0.120200982435661,-0.25995076461972,0.280706220642734,-0.204926602712261,0.244331169731852,0.0785844166181962,0.278412450087725,-0.046187293190227,0.313998619187824,-0.393078348996971,-0.181741604693714,-0.332149079406006,-0.325970450336211,-0.205058372975967,0.238025293131789,-0.138874401840199,-0.264356666745891,0.129800952449278,0.222279004539571,-0.492375314059472,-0.200629024672906,-0.0964286106820735,0.267623736299669,-0.309699296620709
"TCGA-XN-A8T3-01A",0.272802289003091,0.248929533413196,0.201980014837821,-0.330827073699014,0.211797595978064,-0.305107091007721,0.251661610880681,0.1971875449973,0.183691300871716,0.00302106180592761,0.364636061007479,-0.172656658717102,0.39106471482351,-0.426902495934036,-0.358564319697192,-0.235813060364473,0.222796342317049,-0.279376574096335,-0.219162441110282,0.150783630374159,0.204354769303271,-0.383181534618965,-0.0615367468611397,-0.0724619562072721,0.223142109735083,-0.297717979931544
"TCGA-IB-7649-01A",0.289524456119199,0.24339587501295,0.176590204419122,-0.336472522332387,0.111245045310204,-0.419594846683872,0.238125108017284,0.370036800424733,0.1523338634843,-0.043645374374133,0.325100214044948,-0.239843973303356,0.652490713604013,-0.350667251841528,-0.377264668804519,-0.34873282112641,0.210529828685983,-0.294120146063315,-0.153581866598507,0.200964821117387,0.224724930176418,-0.521933836120065,-0.124206542357352,-0.0430010777096118,0.228069951964834,-0.258355263848571
"TCGA-2J-AAB8-01A",0.207083919953928,0.281319319972143,0.224290432240401,-0.0560893697186911,0.222528486485096,-0.0196945304821811,0.27014051081436,0.213621029387064,0.24972311511169,-0.365063669332126,0.265372846664793,-0.768169193806442,0.368783511220903,-0.13402081622363,3.37418555044979,-0.0825942135471232,0.320015145683374,-0.349967732716632,-0.169800554696439,0.261188992184472,0.210094032044005,-0.135665963627384,-0.388068715995703,-0.103051204149794,0.22022156067165,-0.218149670296082
"TCGA-3A-A9IB-01A",0.277659506538061,-3.83288417988939,0.241868493721458,-0.339714772441403,0.214535100511109,-0.0330009443443259,0.26079250251504,0.173774814654131,0.146285775945119,-0.171706977806542,0.366230791784893,-0.470573682176973,0.703096778967055,-0.145931960087657,-0.299495309718186,-0.230603409965387,0.267342168987225,-0.674292803159872,-0.161749272443652,0.230188592173439,0.222275675298496,-0.121233701519744,-0.160660358497471,-0.0943485176920717,0.276125880229466,-0.28396338067721
